10200 9370 8450 5820 4900 3850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
8480 5830 4880 3850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10210 9380 8750 8160 6210 5410 4710 3850 1180 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8420 7400 5750 4910 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10360 9260 6170 4790 3850 1410 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10210 9400 8690 5420 4760 3850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8340 7430 5710 4930 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8320 5770 4930 3850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8240 7360 5500 4910 2860 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
8450 7580 5970 4590 2290 1170 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10870 10440 9180 9140 4840 2500 1490 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10350 9320 8700 6040 4790 3850 1400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10350 9310 8680 6040 4790 3850 1380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10220 9370 8180 7310 5450 4540 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
9090 8500 7310 5900 4600 3080 2240 1160 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8170 7290 5470 4540 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8170 7290 5450 4540 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10230 9420 9320 8750 6040 4730 3850 1180 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
8480 5870 5150 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10370 9230 8540 5870 4620 2500 1480 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 8470 7350 5790 2400 1480 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10350 9310 8640 5930 4740 3850 1410 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10350 9320 8630 5950 4760 3850 1400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10350 9310 8640 5960 4760 3850 1380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10870 10440 9180 9140 8480 4840 2500 1490 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10230 9430 9320 8730 6040 4740 3850 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8160 7300 5420 4750 2930 1360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10870 10420 9180 9140 4840 2500 1490 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10880 9180 9140 8480 5870 4840 2500 1500 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10350 9300 8570 5930 4660 3850 1430 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
8520 7260 5870 4590 3080 1210 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10210 7400 5430 4540 2870 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 9370 8290 7610 5360 4750 2950 2550 1360 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10870 10820 10420 9170 9140 8480 4850 1380 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
9100 8460 7330 3080 2460 1500 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10200 7340 5490 4540 2400 1480 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10210 7320 5490 4540 2190 1120 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10210 8160 7410 5430 2860 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
5790 5240 4820 3030 2470 1360 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10910 10870 10840 10810 10200 9370 8160 5270 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10880 9260 8510 5870 4830 3850 2500 1500 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10340 9320 8630 5930 4740 3850 1400 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
8940 8580 7260 6040 4590 3080 1210 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
10230 8450 8420 7590 5720 4880 3980 2970 2520 -9999 -9999 -9999 -9999 -9999 -9999 -9999
